product_id,product_name,area,date,sales,temp,humidity,weather_main,weather_desc,wind_speed,name
P005,Gift Hamper,Patiala,2025-05-15,183,38.01,68,Clouds,clear sky,7.02,None
P005,Gift Hamper,Bathinda,2025-05-15,216,21.9,63,Clouds,scattered clouds,4.22,None
P003,Moisturizer ,Rajpura,2025-05-15,31,31.44,84,Clear,overcast clouds,5.48,None
P003,Moisturizer ,Mohali,2025-05-15,66,30.77,85,Clear,light rain,2.68,None
P003,Moisturizer ,Malout,2025-05-15,79,29.97,44,Clouds,moderate rain,5.52,None
P001,Soft Drink ,Malout,2025-05-15,162,29.97,44,Clouds,moderate rain,5.52,None
P001,Soft Drink ,Mohali,2025-05-15,186,30.77,85,Clear,light rain,2.68,None
P001,Soft Drink ,Rajpura,2025-05-15,177,31.44,84,Clear,overcast clouds,5.48,None
P001,Soft Drink ,Patiala,2025-05-15,206,38.01,68,Clouds,clear sky,7.02,None
P002,Sweets ,Bathinda,2025-05-15,136,21.9,63,Clouds,scattered clouds,4.22,None
P001,Soft Drink ,Bathinda,2025-05-15,207,21.9,63,Clouds,scattered clouds,4.22,None
P002,Sweets ,Mohali,2025-05-15,121,30.77,85,Clear,light rain,2.68,None
P002,Sweets ,Rajpura,2025-05-15,132,31.44,84,Clear,overcast clouds,5.48,None
P002,Sweets ,Patiala,2025-05-15,95,38.01,68,Clouds,clear sky,7.02,None
P003,Moisturizer ,Bathinda,2025-05-15,57,21.9,63,Clouds,scattered clouds,4.22,None
P002,Sweets ,Malout,2025-05-15,109,29.97,44,Clouds,moderate rain,5.52,None
P004,Pooja Articles,Bathinda,2025-05-16,148,36.95,64,Rain,clear sky,2.0,None
P004,Pooja Articles,Malout,2025-05-16,144,26.61,83,Clear,clear sky,2.21,None
P004,Pooja Articles,Mohali,2025-05-16,146,20.1,57,Rain,light rain,4.74,None
P004,Pooja Articles,Rajpura,2025-05-16,177,21.16,56,Clear,light rain,4.2,None
P004,Pooja Articles,Patiala,2025-05-16,100,35.88,87,Clear,overcast clouds,9.24,None
P005,Gift Hamper,Malout,2025-05-16,215,26.61,83,Clear,clear sky,2.21,None
P005,Gift Hamper,Mohali,2025-05-16,192,20.1,57,Rain,light rain,4.74,None
P005,Gift Hamper,Rajpura,2025-05-16,184,21.16,56,Clear,light rain,4.2,None
P005,Gift Hamper,Patiala,2025-05-16,210,35.88,87,Clear,overcast clouds,9.24,None
P003,Moisturizer ,Patiala,2025-05-16,32,35.88,87,Clear,overcast clouds,9.24,None
P005,Gift Hamper,Bathinda,2025-05-16,209,36.95,64,Rain,clear sky,2.0,None
P003,Moisturizer ,Rajpura,2025-05-16,79,21.16,56,Clear,light rain,4.2,None
P003,Moisturizer ,Mohali,2025-05-16,51,20.1,57,Rain,light rain,4.74,None
P003,Moisturizer ,Malout,2025-05-16,72,26.61,83,Clear,clear sky,2.21,None
P001,Soft Drink ,Malout,2025-05-16,167,26.61,83,Clear,clear sky,2.21,None
P001,Soft Drink ,Mohali,2025-05-16,178,20.1,57,Rain,light rain,4.74,None
P001,Soft Drink ,Rajpura,2025-05-16,195,21.16,56,Clear,light rain,4.2,None
P001,Soft Drink ,Patiala,2025-05-16,204,35.88,87,Clear,overcast clouds,9.24,None
P002,Sweets ,Bathinda,2025-05-16,143,36.95,64,Rain,clear sky,2.0,None
P001,Soft Drink ,Bathinda,2025-05-16,207,36.95,64,Rain,clear sky,2.0,None
P002,Sweets ,Mohali,2025-05-16,115,20.1,57,Rain,light rain,4.74,None
P002,Sweets ,Rajpura,2025-05-16,86,21.16,56,Clear,light rain,4.2,None
P002,Sweets ,Patiala,2025-05-16,74,35.88,87,Clear,overcast clouds,9.24,None
P003,Moisturizer ,Bathinda,2025-05-16,57,36.95,64,Rain,clear sky,2.0,None
P002,Sweets ,Malout,2025-05-16,80,26.61,83,Clear,clear sky,2.21,None
P004,Pooja Articles,Bathinda,2025-05-17,142,22.42,55,Clouds,overcast clouds,3.78,None
P004,Pooja Articles,Malout,2025-05-17,161,39.51,90,Clouds,clear sky,3.79,None
P004,Pooja Articles,Mohali,2025-05-17,137,20.13,90,Rain,clear sky,9.71,None
P004,Pooja Articles,Rajpura,2025-05-17,113,21.53,60,Rain,scattered clouds,2.48,None
P004,Pooja Articles,Patiala,2025-05-17,127,23.25,86,Clouds,overcast clouds,4.19,None
P005,Gift Hamper,Malout,2025-05-17,225,39.51,90,Clouds,clear sky,3.79,None
P005,Gift Hamper,Mohali,2025-05-17,227,20.13,90,Rain,clear sky,9.71,None
P005,Gift Hamper,Rajpura,2025-05-17,225,21.53,60,Rain,scattered clouds,2.48,None
P005,Gift Hamper,Patiala,2025-05-17,255,23.25,86,Clouds,overcast clouds,4.19,None
P003,Moisturizer ,Patiala,2025-05-17,36,23.25,86,Clouds,overcast clouds,4.19,None
P005,Gift Hamper,Bathinda,2025-05-17,174,22.42,55,Clouds,overcast clouds,3.78,None
P003,Moisturizer ,Rajpura,2025-05-17,75,21.53,60,Rain,scattered clouds,2.48,None
P003,Moisturizer ,Mohali,2025-05-17,35,20.13,90,Rain,clear sky,9.71,None
P003,Moisturizer ,Malout,2025-05-17,90,39.51,90,Clouds,clear sky,3.79,None
P001,Soft Drink ,Malout,2025-05-17,171,39.51,90,Clouds,clear sky,3.79,None
P001,Soft Drink ,Mohali,2025-05-17,189,20.13,90,Rain,clear sky,9.71,None
P001,Soft Drink ,Rajpura,2025-05-17,173,21.53,60,Rain,scattered clouds,2.48,None
P001,Soft Drink ,Patiala,2025-05-17,161,23.25,86,Clouds,overcast clouds,4.19,None
P002,Sweets ,Bathinda,2025-05-17,113,22.42,55,Clouds,overcast clouds,3.78,None
P001,Soft Drink ,Bathinda,2025-05-17,170,22.42,55,Clouds,overcast clouds,3.78,None
P002,Sweets ,Mohali,2025-05-17,150,20.13,90,Rain,clear sky,9.71,None
P002,Sweets ,Rajpura,2025-05-17,121,21.53,60,Rain,scattered clouds,2.48,None
P002,Sweets ,Patiala,2025-05-17,121,23.25,86,Clouds,overcast clouds,4.19,None
P003,Moisturizer ,Bathinda,2025-05-17,0,22.42,55,Clouds,overcast clouds,3.78,None
P002,Sweets ,Malout,2025-05-17,111,39.51,90,Clouds,clear sky,3.79,None
P004,Pooja Articles,Bathinda,2025-05-18,193,32.33,48,Rain,light rain,6.61,None
P004,Pooja Articles,Malout,2025-05-18,130,27.87,40,Clouds,light rain,1.38,None
P004,Pooja Articles,Mohali,2025-05-18,168,25.52,89,Clouds,overcast clouds,5.54,None
P004,Pooja Articles,Rajpura,2025-05-18,210,37.73,48,Clear,overcast clouds,1.47,None
P004,Pooja Articles,Patiala,2025-05-18,158,31.45,54,Rain,moderate rain,3.11,None
P005,Gift Hamper,Malout,2025-05-18,241,27.87,40,Clouds,light rain,1.38,None
P005,Gift Hamper,Mohali,2025-05-18,209,25.52,89,Clouds,overcast clouds,5.54,None
P005,Gift Hamper,Rajpura,2025-05-18,210,37.73,48,Clear,overcast clouds,1.47,None
P005,Gift Hamper,Patiala,2025-05-18,247,31.45,54,Rain,moderate rain,3.11,None
P003,Moisturizer ,Patiala,2025-05-18,74,31.45,54,Rain,moderate rain,3.11,None
P005,Gift Hamper,Bathinda,2025-05-18,245,32.33,48,Rain,light rain,6.61,None
P003,Moisturizer ,Rajpura,2025-05-18,84,37.73,48,Clear,overcast clouds,1.47,None
P003,Moisturizer ,Mohali,2025-05-18,124,25.52,89,Clouds,overcast clouds,5.54,None
P003,Moisturizer ,Malout,2025-05-18,42,27.87,40,Clouds,light rain,1.38,None
P001,Soft Drink ,Malout,2025-05-18,166,27.87,40,Clouds,light rain,1.38,None
P001,Soft Drink ,Mohali,2025-05-18,163,25.52,89,Clouds,overcast clouds,5.54,None
P001,Soft Drink ,Rajpura,2025-05-18,178,37.73,48,Clear,overcast clouds,1.47,None
P001,Soft Drink ,Patiala,2025-05-18,167,31.45,54,Rain,moderate rain,3.11,None
P002,Sweets ,Bathinda,2025-05-18,141,32.33,48,Rain,light rain,6.61,None
P001,Soft Drink ,Bathinda,2025-05-18,235,32.33,48,Rain,light rain,6.61,None
P002,Sweets ,Mohali,2025-05-18,129,25.52,89,Clouds,overcast clouds,5.54,None
P002,Sweets ,Rajpura,2025-05-18,45,37.73,48,Clear,overcast clouds,1.47,None
P002,Sweets ,Patiala,2025-05-18,84,31.45,54,Rain,moderate rain,3.11,None
P003,Moisturizer ,Bathinda,2025-05-18,35,32.33,48,Rain,light rain,6.61,None
P002,Sweets ,Malout,2025-05-18,108,27.87,40,Clouds,light rain,1.38,None
P004,Pooja Articles,Bathinda,2025-05-19,142,20.93,82,Clouds,clear sky,5.88,None
P004,Pooja Articles,Malout,2025-05-19,118,38.03,64,Clouds,scattered clouds,2.69,None
P004,Pooja Articles,Mohali,2025-05-19,126,21.56,70,Clear,moderate rain,8.42,None
P004,Pooja Articles,Rajpura,2025-05-19,145,27.5,51,Clear,light rain,3.85,None
P004,Pooja Articles,Patiala,2025-05-19,154,33.02,86,Clouds,scattered clouds,9.81,None
P005,Gift Hamper,Malout,2025-05-19,201,38.03,64,Clouds,scattered clouds,2.69,None
P005,Gift Hamper,Mohali,2025-05-19,239,21.56,70,Clear,moderate rain,8.42,None
P005,Gift Hamper,Rajpura,2025-05-19,237,27.5,51,Clear,light rain,3.85,None
P005,Gift Hamper,Patiala,2025-05-19,224,33.02,86,Clouds,scattered clouds,9.81,None
P003,Moisturizer ,Patiala,2025-05-19,87,33.02,86,Clouds,scattered clouds,9.81,None
P005,Gift Hamper,Bathinda,2025-05-19,228,20.93,82,Clouds,clear sky,5.88,None
P003,Moisturizer ,Rajpura,2025-05-19,46,27.5,51,Clear,light rain,3.85,None
P003,Moisturizer ,Mohali,2025-05-19,36,21.56,70,Clear,moderate rain,8.42,None
P003,Moisturizer ,Malout,2025-05-19,55,38.03,64,Clouds,scattered clouds,2.69,None
P001,Soft Drink ,Malout,2025-05-19,192,38.03,64,Clouds,scattered clouds,2.69,None
P001,Soft Drink ,Mohali,2025-05-19,159,21.56,70,Clear,moderate rain,8.42,None
P001,Soft Drink ,Rajpura,2025-05-19,193,27.5,51,Clear,light rain,3.85,None
P001,Soft Drink ,Patiala,2025-05-19,235,33.02,86,Clouds,scattered clouds,9.81,None
P002,Sweets ,Bathinda,2025-05-19,105,20.93,82,Clouds,clear sky,5.88,None
P001,Soft Drink ,Bathinda,2025-05-19,219,20.93,82,Clouds,clear sky,5.88,None
P002,Sweets ,Mohali,2025-05-19,118,21.56,70,Clear,moderate rain,8.42,None
P002,Sweets ,Rajpura,2025-05-19,131,27.5,51,Clear,light rain,3.85,None
P002,Sweets ,Patiala,2025-05-19,88,33.02,86,Clouds,scattered clouds,9.81,None
P003,Moisturizer ,Bathinda,2025-05-19,59,20.93,82,Clouds,clear sky,5.88,None
P002,Sweets ,Malout,2025-05-19,119,38.03,64,Clouds,scattered clouds,2.69,None
P004,Pooja Articles,Bathinda,2025-05-20,154,34.19,51,Rain,moderate rain,1.87,None
P004,Pooja Articles,Malout,2025-05-20,114,26.23,70,Clear,clear sky,4.37,None
P004,Pooja Articles,Mohali,2025-05-20,164,35.15,80,Rain,overcast clouds,7.63,None
P004,Pooja Articles,Rajpura,2025-05-20,124,37.12,45,Clear,overcast clouds,5.68,None
P004,Pooja Articles,Patiala,2025-05-20,135,35.51,84,Clear,moderate rain,2.82,None
P005,Gift Hamper,Malout,2025-05-20,194,26.23,70,Clear,clear sky,4.37,None
P005,Gift Hamper,Mohali,2025-05-20,212,35.15,80,Rain,overcast clouds,7.63,None
P005,Gift Hamper,Rajpura,2025-05-20,223,37.12,45,Clear,overcast clouds,5.68,None
P005,Gift Hamper,Patiala,2025-05-20,190,35.51,84,Clear,moderate rain,2.82,None
P003,Moisturizer ,Patiala,2025-05-20,54,35.51,84,Clear,moderate rain,2.82,None
P005,Gift Hamper,Bathinda,2025-05-20,185,34.19,51,Rain,moderate rain,1.87,None
P003,Moisturizer ,Rajpura,2025-05-20,40,37.12,45,Clear,overcast clouds,5.68,None
P003,Moisturizer ,Mohali,2025-05-20,86,35.15,80,Rain,overcast clouds,7.63,None
P003,Moisturizer ,Malout,2025-05-20,50,26.23,70,Clear,clear sky,4.37,None
P001,Soft Drink ,Malout,2025-05-20,178,26.23,70,Clear,clear sky,4.37,None
P001,Soft Drink ,Mohali,2025-05-20,174,35.15,80,Rain,overcast clouds,7.63,None
P001,Soft Drink ,Rajpura,2025-05-20,157,37.12,45,Clear,overcast clouds,5.68,None
P001,Soft Drink ,Patiala,2025-05-20,186,35.51,84,Clear,moderate rain,2.82,None
P002,Sweets ,Bathinda,2025-05-20,158,34.19,51,Rain,moderate rain,1.87,None
P001,Soft Drink ,Bathinda,2025-05-20,184,34.19,51,Rain,moderate rain,1.87,None
P002,Sweets ,Mohali,2025-05-20,142,35.15,80,Rain,overcast clouds,7.63,None
P002,Sweets ,Rajpura,2025-05-20,136,37.12,45,Clear,overcast clouds,5.68,None
P002,Sweets ,Patiala,2025-05-20,115,35.51,84,Clear,moderate rain,2.82,None
P003,Moisturizer ,Bathinda,2025-05-20,31,34.19,51,Rain,moderate rain,1.87,None
P002,Sweets ,Malout,2025-05-20,85,26.23,70,Clear,clear sky,4.37,None
P004,Pooja Articles,Bathinda,2025-05-21,174,32.77,67,Rain,scattered clouds,2.21,None
P004,Pooja Articles,Malout,2025-05-21,166,26.81,71,Clear,clear sky,1.15,None
P004,Pooja Articles,Mohali,2025-05-21,113,27.31,68,Clear,clear sky,9.61,None
P004,Pooja Articles,Rajpura,2025-05-21,114,34.39,54,Clear,scattered clouds,5.27,None
P004,Pooja Articles,Patiala,2025-05-21,145,26.94,71,Clouds,moderate rain,5.63,None
P005,Gift Hamper,Malout,2025-05-21,246,26.81,71,Clear,clear sky,1.15,None
P005,Gift Hamper,Mohali,2025-05-21,215,27.31,68,Clear,clear sky,9.61,None
P005,Gift Hamper,Rajpura,2025-05-21,250,34.39,54,Clear,scattered clouds,5.27,None
P005,Gift Hamper,Patiala,2025-05-21,241,26.94,71,Clouds,moderate rain,5.63,None
P003,Moisturizer ,Patiala,2025-05-21,63,26.94,71,Clouds,moderate rain,5.63,None
P005,Gift Hamper,Bathinda,2025-05-21,257,32.77,67,Rain,scattered clouds,2.21,None
P003,Moisturizer ,Rajpura,2025-05-21,20,34.39,54,Clear,scattered clouds,5.27,None
P003,Moisturizer ,Mohali,2025-05-21,26,27.31,68,Clear,clear sky,9.61,None
P003,Moisturizer ,Malout,2025-05-21,35,26.81,71,Clear,clear sky,1.15,None
P001,Soft Drink ,Malout,2025-05-21,216,26.81,71,Clear,clear sky,1.15,None
P001,Soft Drink ,Mohali,2025-05-21,167,27.31,68,Clear,clear sky,9.61,None
P001,Soft Drink ,Rajpura,2025-05-21,203,34.39,54,Clear,scattered clouds,5.27,None
P001,Soft Drink ,Patiala,2025-05-21,194,26.94,71,Clouds,moderate rain,5.63,None
P002,Sweets ,Bathinda,2025-05-21,148,32.77,67,Rain,scattered clouds,2.21,None
P001,Soft Drink ,Bathinda,2025-05-21,171,32.77,67,Rain,scattered clouds,2.21,None
P002,Sweets ,Mohali,2025-05-21,124,27.31,68,Clear,clear sky,9.61,None
P002,Sweets ,Rajpura,2025-05-21,121,34.39,54,Clear,scattered clouds,5.27,None
P002,Sweets ,Patiala,2025-05-21,98,26.94,71,Clouds,moderate rain,5.63,None
P003,Moisturizer ,Bathinda,2025-05-21,41,32.77,67,Rain,scattered clouds,2.21,None
P002,Sweets ,Malout,2025-05-21,143,26.81,71,Clear,clear sky,1.15,None
P004,Pooja Articles,Bathinda,2025-05-22,148,23.96,76,Rain,clear sky,2.79,None
P004,Pooja Articles,Malout,2025-05-22,120,20.02,73,Clear,clear sky,2.34,None
P004,Pooja Articles,Mohali,2025-05-22,144,37.42,51,Clear,scattered clouds,6.37,None
P004,Pooja Articles,Rajpura,2025-05-22,140,28.08,42,Rain,clear sky,6.62,None
P004,Pooja Articles,Patiala,2025-05-22,151,36.77,77,Clouds,scattered clouds,8.79,None
P005,Gift Hamper,Malout,2025-05-22,206,20.02,73,Clear,clear sky,2.34,None
P005,Gift Hamper,Mohali,2025-05-22,229,37.42,51,Clear,scattered clouds,6.37,None
P005,Gift Hamper,Rajpura,2025-05-22,268,28.08,42,Rain,clear sky,6.62,None
P005,Gift Hamper,Patiala,2025-05-22,271,36.77,77,Clouds,scattered clouds,8.79,None
P003,Moisturizer ,Patiala,2025-05-22,125,36.77,77,Clouds,scattered clouds,8.79,None
P005,Gift Hamper,Bathinda,2025-05-22,201,23.96,76,Rain,clear sky,2.79,None
P003,Moisturizer ,Rajpura,2025-05-22,79,28.08,42,Rain,clear sky,6.62,None
P003,Moisturizer ,Mohali,2025-05-22,47,37.42,51,Clear,scattered clouds,6.37,None
P003,Moisturizer ,Malout,2025-05-22,65,20.02,73,Clear,clear sky,2.34,None
P001,Soft Drink ,Malout,2025-05-22,196,20.02,73,Clear,clear sky,2.34,None
P001,Soft Drink ,Mohali,2025-05-22,148,37.42,51,Clear,scattered clouds,6.37,None
P001,Soft Drink ,Rajpura,2025-05-22,153,28.08,42,Rain,clear sky,6.62,None
P001,Soft Drink ,Patiala,2025-05-22,201,36.77,77,Clouds,scattered clouds,8.79,None
P002,Sweets ,Bathinda,2025-05-22,130,23.96,76,Rain,clear sky,2.79,None
P001,Soft Drink ,Bathinda,2025-05-22,195,23.96,76,Rain,clear sky,2.79,None
P002,Sweets ,Mohali,2025-05-22,130,37.42,51,Clear,scattered clouds,6.37,None
P002,Sweets ,Rajpura,2025-05-22,91,28.08,42,Rain,clear sky,6.62,None
P002,Sweets ,Patiala,2025-05-22,115,36.77,77,Clouds,scattered clouds,8.79,None
P003,Moisturizer ,Bathinda,2025-05-22,40,23.96,76,Rain,clear sky,2.79,None
P002,Sweets ,Malout,2025-05-22,115,20.02,73,Clear,clear sky,2.34,None
P003,Moisturizer ,Patiala,2025-05-23,50,27.01,83,Clouds,overcast clouds,5.22,None
P004,Pooja Articles,Bathinda,2025-05-23,182,30.43,51,Clouds,light rain,7.75,None
P004,Pooja Articles,Malout,2025-05-23,139,35.22,89,Clouds,clear sky,7.61,None
P004,Pooja Articles,Mohali,2025-05-23,148,24.03,40,Clear,clear sky,7.44,None
P004,Pooja Articles,Rajpura,2025-05-23,121,37.91,45,Clouds,overcast clouds,1.84,None
P005,Gift Hamper,Bathinda,2025-05-23,212,30.43,51,Clouds,light rain,7.75,None
P005,Gift Hamper,Malout,2025-05-23,241,35.22,89,Clouds,clear sky,7.61,None
P005,Gift Hamper,Mohali,2025-05-23,196,24.03,40,Clear,clear sky,7.44,None
P005,Gift Hamper,Rajpura,2025-05-23,254,37.91,45,Clouds,overcast clouds,1.84,None
P003,Moisturizer ,Rajpura,2025-05-23,93,37.91,45,Clouds,overcast clouds,1.84,None
P004,Pooja Articles,Patiala,2025-05-23,166,27.01,83,Clouds,overcast clouds,5.22,None
P003,Moisturizer ,Mohali,2025-05-23,31,24.03,40,Clear,clear sky,7.44,None
P005,Gift Hamper,Patiala,2025-05-23,216,27.01,83,Clouds,overcast clouds,5.22,None
P003,Moisturizer ,Bathinda,2025-05-23,48,30.43,51,Clouds,light rain,7.75,None
P001,Soft Drink ,Bathinda,2025-05-23,131,30.43,51,Clouds,light rain,7.75,None
P001,Soft Drink ,Malout,2025-05-23,210,35.22,89,Clouds,clear sky,7.61,None
P001,Soft Drink ,Mohali,2025-05-23,157,24.03,40,Clear,clear sky,7.44,None
P001,Soft Drink ,Rajpura,2025-05-23,185,37.91,45,Clouds,overcast clouds,1.84,None
P001,Soft Drink ,Patiala,2025-05-23,144,27.01,83,Clouds,overcast clouds,5.22,None
P003,Moisturizer ,Malout,2025-05-23,96,35.22,89,Clouds,clear sky,7.61,None
P002,Sweets ,Malout,2025-05-23,113,35.22,89,Clouds,clear sky,7.61,None
P002,Sweets ,Mohali,2025-05-23,117,24.03,40,Clear,clear sky,7.44,None
P002,Sweets ,Rajpura,2025-05-23,121,37.91,45,Clouds,overcast clouds,1.84,None
P002,Sweets ,Patiala,2025-05-23,151,27.01,83,Clouds,overcast clouds,5.22,None
P002,Sweets ,Bathinda,2025-05-23,122,30.43,51,Clouds,light rain,7.75,None
P004,Pooja Articles,Bathinda,2025-05-24,182,34.63,54,Rain,light rain,5.28,None
P004,Pooja Articles,Malout,2025-05-24,165,35.08,54,Clouds,scattered clouds,2.61,None
P004,Pooja Articles,Mohali,2025-05-24,165,38.19,79,Clouds,light rain,4.69,None
P004,Pooja Articles,Rajpura,2025-05-24,172,35.09,78,Rain,scattered clouds,8.0,None
P004,Pooja Articles,Patiala,2025-05-24,170,37.9,56,Clear,overcast clouds,2.24,None
P005,Gift Hamper,Malout,2025-05-24,218,35.08,54,Clouds,scattered clouds,2.61,None
P005,Gift Hamper,Mohali,2025-05-24,229,38.19,79,Clouds,light rain,4.69,None
P005,Gift Hamper,Rajpura,2025-05-24,258,35.09,78,Rain,scattered clouds,8.0,None
P005,Gift Hamper,Patiala,2025-05-24,234,37.9,56,Clear,overcast clouds,2.24,None
P003,Moisturizer ,Patiala,2025-05-24,33,37.9,56,Clear,overcast clouds,2.24,None
P005,Gift Hamper,Bathinda,2025-05-24,190,34.63,54,Rain,light rain,5.28,None
P003,Moisturizer ,Rajpura,2025-05-24,47,35.09,78,Rain,scattered clouds,8.0,None
P003,Moisturizer ,Mohali,2025-05-24,76,38.19,79,Clouds,light rain,4.69,None
P003,Moisturizer ,Malout,2025-05-24,72,35.08,54,Clouds,scattered clouds,2.61,None
P001,Soft Drink ,Malout,2025-05-24,116,35.08,54,Clouds,scattered clouds,2.61,None
P001,Soft Drink ,Mohali,2025-05-24,176,38.19,79,Clouds,light rain,4.69,None
P001,Soft Drink ,Rajpura,2025-05-24,142,35.09,78,Rain,scattered clouds,8.0,None
P001,Soft Drink ,Patiala,2025-05-24,185,37.9,56,Clear,overcast clouds,2.24,None
P002,Sweets ,Bathinda,2025-05-24,130,34.63,54,Rain,light rain,5.28,None
P001,Soft Drink ,Bathinda,2025-05-24,163,34.63,54,Rain,light rain,5.28,None
P002,Sweets ,Mohali,2025-05-24,89,38.19,79,Clouds,light rain,4.69,None
P002,Sweets ,Rajpura,2025-05-24,140,35.09,78,Rain,scattered clouds,8.0,None
P002,Sweets ,Patiala,2025-05-24,96,37.9,56,Clear,overcast clouds,2.24,None
P003,Moisturizer ,Bathinda,2025-05-24,75,34.63,54,Rain,light rain,5.28,None
P002,Sweets ,Malout,2025-05-24,107,35.08,54,Clouds,scattered clouds,2.61,None
P004,Pooja Articles,Bathinda,2025-05-25,146,21.68,43,Rain,clear sky,1.85,None
P004,Pooja Articles,Malout,2025-05-25,137,29.43,49,Clouds,light rain,1.12,None
P004,Pooja Articles,Mohali,2025-05-25,132,23.34,61,Rain,clear sky,1.34,None
P004,Pooja Articles,Rajpura,2025-05-25,174,24.36,58,Clear,scattered clouds,9.28,None
P004,Pooja Articles,Patiala,2025-05-25,140,37.7,45,Clouds,light rain,4.89,None
P005,Gift Hamper,Malout,2025-05-25,201,29.43,49,Clouds,light rain,1.12,None
P005,Gift Hamper,Mohali,2025-05-25,221,23.34,61,Rain,clear sky,1.34,None
P005,Gift Hamper,Rajpura,2025-05-25,264,24.36,58,Clear,scattered clouds,9.28,None
P005,Gift Hamper,Patiala,2025-05-25,183,37.7,45,Clouds,light rain,4.89,None
P003,Moisturizer ,Patiala,2025-05-25,107,37.7,45,Clouds,light rain,4.89,None
P005,Gift Hamper,Bathinda,2025-05-25,214,21.68,43,Rain,clear sky,1.85,None
P003,Moisturizer ,Rajpura,2025-05-25,39,24.36,58,Clear,scattered clouds,9.28,None
P003,Moisturizer ,Mohali,2025-05-25,2,23.34,61,Rain,clear sky,1.34,None
P003,Moisturizer ,Malout,2025-05-25,48,29.43,49,Clouds,light rain,1.12,None
P001,Soft Drink ,Malout,2025-05-25,151,29.43,49,Clouds,light rain,1.12,None
P001,Soft Drink ,Mohali,2025-05-25,214,23.34,61,Rain,clear sky,1.34,None
P001,Soft Drink ,Rajpura,2025-05-25,200,24.36,58,Clear,scattered clouds,9.28,None
P001,Soft Drink ,Patiala,2025-05-25,142,37.7,45,Clouds,light rain,4.89,None
P002,Sweets ,Bathinda,2025-05-25,154,21.68,43,Rain,clear sky,1.85,None
P001,Soft Drink ,Bathinda,2025-05-25,223,21.68,43,Rain,clear sky,1.85,None
P002,Sweets ,Mohali,2025-05-25,126,23.34,61,Rain,clear sky,1.34,None
P002,Sweets ,Rajpura,2025-05-25,138,24.36,58,Clear,scattered clouds,9.28,None
P002,Sweets ,Patiala,2025-05-25,86,37.7,45,Clouds,light rain,4.89,None
P003,Moisturizer ,Bathinda,2025-05-25,43,21.68,43,Rain,clear sky,1.85,None
P002,Sweets ,Malout,2025-05-25,140,29.43,49,Clouds,light rain,1.12,None
P004,Pooja Articles,Bathinda,2025-05-26,146,25.04,82,Clear,clear sky,9.8,None
P004,Pooja Articles,Malout,2025-05-26,137,33.85,88,Clouds,light rain,8.61,None
P004,Pooja Articles,Mohali,2025-05-26,161,21.02,76,Clouds,scattered clouds,4.96,None
P004,Pooja Articles,Rajpura,2025-05-26,154,26.86,43,Clouds,scattered clouds,3.64,None
P004,Pooja Articles,Patiala,2025-05-26,144,30.08,77,Clouds,overcast clouds,7.43,None
P005,Gift Hamper,Malout,2025-05-26,231,33.85,88,Clouds,light rain,8.61,None
P005,Gift Hamper,Mohali,2025-05-26,236,21.02,76,Clouds,scattered clouds,4.96,None
P005,Gift Hamper,Rajpura,2025-05-26,219,26.86,43,Clouds,scattered clouds,3.64,None
P005,Gift Hamper,Patiala,2025-05-26,248,30.08,77,Clouds,overcast clouds,7.43,None
P003,Moisturizer ,Patiala,2025-05-26,116,30.08,77,Clouds,overcast clouds,7.43,None
P005,Gift Hamper,Bathinda,2025-05-26,209,25.04,82,Clear,clear sky,9.8,None
P003,Moisturizer ,Rajpura,2025-05-26,68,26.86,43,Clouds,scattered clouds,3.64,None
P003,Moisturizer ,Mohali,2025-05-26,59,21.02,76,Clouds,scattered clouds,4.96,None
P003,Moisturizer ,Malout,2025-05-26,32,33.85,88,Clouds,light rain,8.61,None
P001,Soft Drink ,Malout,2025-05-26,188,33.85,88,Clouds,light rain,8.61,None
P001,Soft Drink ,Mohali,2025-05-26,199,21.02,76,Clouds,scattered clouds,4.96,None
P001,Soft Drink ,Rajpura,2025-05-26,162,26.86,43,Clouds,scattered clouds,3.64,None
P001,Soft Drink ,Patiala,2025-05-26,205,30.08,77,Clouds,overcast clouds,7.43,None
P002,Sweets ,Bathinda,2025-05-26,116,25.04,82,Clear,clear sky,9.8,None
P001,Soft Drink ,Bathinda,2025-05-26,183,25.04,82,Clear,clear sky,9.8,None
P002,Sweets ,Mohali,2025-05-26,130,21.02,76,Clouds,scattered clouds,4.96,None
P002,Sweets ,Rajpura,2025-05-26,134,26.86,43,Clouds,scattered clouds,3.64,None
P002,Sweets ,Patiala,2025-05-26,122,30.08,77,Clouds,overcast clouds,7.43,None
P003,Moisturizer ,Bathinda,2025-05-26,106,25.04,82,Clear,clear sky,9.8,None
P002,Sweets ,Malout,2025-05-26,117,33.85,88,Clouds,light rain,8.61,None
P003,Moisturizer ,Patiala,2025-05-27,54,24.05,84,Rain,moderate rain,6.35,None
P004,Pooja Articles,Bathinda,2025-05-27,160,27.53,89,Clear,moderate rain,3.55,None
P004,Pooja Articles,Malout,2025-05-27,178,36.79,58,Rain,scattered clouds,5.7,None
P004,Pooja Articles,Mohali,2025-05-27,149,24.83,45,Rain,overcast clouds,6.57,None
P004,Pooja Articles,Rajpura,2025-05-27,180,29.28,78,Rain,moderate rain,3.75,None
P005,Gift Hamper,Bathinda,2025-05-27,207,27.53,89,Clear,moderate rain,3.55,None
